05/11/2020                                                                         Dynamic List Display                                                                                1

Part Number / ESN Code By Supplier

	Vendor Number	Vendor Name	Material No	Material Description	Mat Group	PO Date Range	Plant	PO Net Order Value	PO Net Quantity
	10002419	Siemens Industry, Inc.	540-155D	ENCLOSURE, SMALL DIN	IEF	05/04/2020-05/11/2020	B100	         1,653.60	        39.000
	10002419	Siemens Industry, Inc.	540-200N	VAR VOL W/CALIBRATION CONTROL	MRF	05/11/2020-05/11/2020	B100	           325.84	         1.000
	10002419	Siemens Industry, Inc.	540-380	Auto Zero Module	MRF	05/01/2020-05/11/2020	B100	         1,640.73	        13.000
	10002419	Siemens Industry, Inc.	540-505N	HEAT PUMP CTLR,MULTI-STAGE	MRF	05/04/2020-05/07/2020	B100	         4,498.56	        16.000
	10002419	Siemens Industry, Inc.	540-506N	DUAL DUCT CTLR 2AVS ELEC OUT	MRF	05/04/2020-05/07/2020	B100	        13,842.81	        37.000
	10002419	Siemens Industry, Inc.	540-507N	DUAL DUCT CONTROLLER W/CALIBR	MRF	05/07/2020-05/07/2020	B100	         1,766.40	         3.000
	10002419	Siemens Industry, Inc.	540-509N	UNIT VENT CTLR-ELEC	MRF	05/04/2020-05/04/2020	B100	         1,205.48	         4.000
	10002419	Siemens Industry, Inc.	540-516N	RPC CONTROLLER ELECTRONIC OUTPUT FA	MRF	05/02/2020-05/04/2020	B100	         2,881.38	         6.000
	10002419	Siemens Industry, Inc.	540-658P25	TEMPORARY 10K THERMISTOR	NSD	05/01/2020-05/01/2020	B100	            66.87	         1.000
	10002419	Siemens Industry, Inc.	540-660A	Temp, Blank Front, TEC, Beige	NSD	05/01/2020-05/06/2020	B100	           403.80	         5.000
	10002419	Siemens Industry, Inc.	540-660B	Temp, Blank Front, TEC, White	NSD	05/01/2020-05/05/2020	B100	           807.60	        10.000
	10002419	Siemens Industry, Inc.	540-670A	Temp, OR & SP, TEC, Beige	NSD	05/04/2020-05/04/2020	B100	           864.66	         6.000
	10002419	Siemens Industry, Inc.	540-670B	Temp, OR & SP, TEC, White	NSD	05/03/2020-05/11/2020	B100	         7,205.50	        50.000
	10002419	Siemens Industry, Inc.	540-680CA	Temp, Full HMI-C, TEC, Beige	NSD	05/01/2020-05/01/2020	B100	           359.08	         2.000
	10002419	Siemens Industry, Inc.	540-680FA	Temp, Full HMI-F, TEC, Beige	NSD	05/01/2020-05/08/2020	B100	         5,206.66	        29.000
	10002419	Siemens Industry, Inc.	540-680FB	Temp, Full HMI-F, TEC, White	NSD	05/01/2020-05/06/2020	B100	         4,488.50	        25.000
	10002419	Siemens Industry, Inc.	540-863JN	SLAVE MODE TEC	MRF	05/04/2020-05/04/2020	B100	           306.90	         1.000
	10002419	Siemens Industry, Inc.	540-863LN	FAN COIL WITH VFD 3 SPEED FAN	MRF	05/07/2020-05/07/2020	B100	           319.57	         1.000
	10002419	Siemens Industry, Inc.	540-865EN	VAV VAV WITH 0-10VDC REHEAT CONTROL	MRF	05/04/2020-05/07/2020	B100	         1,393.12	         4.000
	10002419	Siemens Industry, Inc.	540-984	FLUSH MNT TEMP SNSR, 10K OHM TYP2, METAL	OND	05/06/2020-05/07/2020	B100	           126.18	        18.000
	10002419	Siemens Industry, Inc.	540-995	FLUSH MOUNT TEMP SNSR, TEC/RJ-11, METAL	OND	05/05/2020-05/09/2020	B100	           444.85	        35.000
	10002419	Siemens Industry, Inc.	544-089	SURFACE TMP SNSR, 1K OHM PT(375), METAL	OND	05/05/2020-05/07/2020	B100	           106.95	         5.000
	10002419	Siemens Industry, Inc.	544-339-18	DCT PT TEMP, PT 1K OHM (375), 18" RIGID	NSD	05/01/2020-05/11/2020	B100	         1,345.50	        69.000
	10002419	Siemens Industry, Inc.	544-339-4	DCT POINT TEMP, PT 1K OHM (375), 4"	NSD	05/07/2020-05/07/2020	B100	           378.40	        20.000
	10002419	Siemens Industry, Inc.	544-339-8	DCT POINT TEMP, PT 1K OHM (375), 8"	NSD	05/01/2020-05/11/2020	B100	           662.20	        35.000
	10002419	Siemens Industry, Inc.	544-342-16	DUCT AV. TMP, 1K OHM, PT(375), 16', FLEX	OND	05/04/2020-05/05/2020	B100	           456.24	         8.000
	10002419	Siemens Industry, Inc.	544-342-24	DUCT AV. TMP, 1K OHM, PT(375), 24', FLEX	OND	05/01/2020-05/08/2020	B100	         1,425.75	        25.000
	10002419	Siemens Industry, Inc.	544-342-8	DUCT AVG. TMP, 1K OHM, PT(375), 8', FLEX	OND	05/08/2020-05/08/2020	B100	            57.03	         1.000
	10002419	Siemens Industry, Inc.	544-343-18	DCT AV. TEMP, 1K OHM PT(375), 18", RIGID	OND	05/03/2020-05/09/2020	B100	         1,273.20	        30.000
	10002419	Siemens Industry, Inc.	544-343-24	DCT AV. TEMP, 1K OHM PT(375), 24", RIGID	OND	05/01/2020-05/08/2020	B100	           212.20	         5.000
	10002419	Siemens Industry, Inc.	544-343-36	DCT AV. TEMP, 1K OHM PT(375), 36", RIGID	OND	05/05/2020-05/05/2020	B100	           297.08	         7.000
	10002419	Siemens Industry, Inc.	544-480A	OCCUPANCY OVERRIDE BUTTON, BEIGE - 25-PA	NSD	05/06/2020-05/06/2020	B100	            31.18	         1.000
	10002419	Siemens Industry, Inc.	544-562-25	IMMERSION TMP SNSR, 4-20mA, 32-212F 2.5"	NSD	05/05/2020-05/05/2020	B100	           434.25	         9.000
	10002419	Siemens Industry, Inc.	544-577-25	IMMERSION TMP SNSR, PT 1K OHM(375) 2.5"	NSD	05/01/2020-05/11/2020	B100	         4,529.03	       121.000
	10002419	Siemens Industry, Inc.	544-577-40	IMMERSION TMP SNSR, PT 1K OHM(375) 4"	NSD	05/05/2020-05/07/2020	B100	           598.88	        16.000
	10002419	Siemens Industry, Inc.	544-577-60	IMMERSION TMP SNSR, PT 1K OHM(375) 6"	NSD	05/07/2020-05/07/2020	B100	            37.43	         1.000
	10002419	Siemens Industry, Inc.	544-577-RK	IMM SNSR REPAIR KIT, PT 1K OHM(375)	NSD	05/01/2020-05/01/2020	B100	           288.45	         9.000
	10002419	Siemens Industry, Inc.	544-578	OUTDR TEMP SNSR, PT 1K OHM(375), METAL	NSD	05/05/2020-05/07/2020	B100	           162.48	         8.000
	10002419	Siemens Industry, Inc.	544-643A	PASS KEY ROOM SENSOR CONFIGURATION TOOL	IER	05/01/2020-05/05/2020	B100	           101.40	         6.000
	10002419	Siemens Industry, Inc.	544-760A	1k Ohm Pt RTD, Blank Front, Beige	NSD	05/06/2020-05/06/2020	B100	           118.49	         1.000
	10002419	Siemens Industry, Inc.	544-760B	1k Ohm Pt RTD, Blank Front, White	NSD	05/07/2020-05/07/2020	B100	           236.98	         2.000
	10002419	Siemens Industry, Inc.	544-780FA	Temp, Full HMI-F, 1k Ohm Pt RTD, Beige	NSD	05/01/2020-05/08/2020	B100	           578.16	         3.000
	10002419	Siemens Industry, Inc.	544-780FB	Temp, Full HMI-F, 1k Ohm Pt RTD, White	NSD	05/06/2020-05/06/2020	B100	           578.16	         3.000
	10002419	Siemens Industry, Inc.	544-782A	SINGLE GOOF MOUNTING PLATE KIT BEIGE	JDE	05/07/2020-05/07/2020	B100	           117.18	        14.000
	10002419	Siemens Industry, Inc.	544-782B	SINGLE GOOF MOUNTING PLATE KIT WHITE	JDE	05/01/2020-05/06/2020	B100	           318.06	        38.000
	10002419	Siemens Industry, Inc.	544-973	FLUSH MNT TMP SNSR, 1K ? PT (375), METAL	OND	05/01/2020-05/07/2020	B100	           274.05	        29.000
	10002419	Siemens Industry, Inc.	545-113	AOP -TRANSDUCER(SHORT BRACKET)	OEK	05/01/2020-05/08/2020	B100	         2,740.80	        16.000
	10002419	Siemens Industry, Inc.	545-207	@8 POS TERM BLK KIT	MKZ	05/01/2020-05/11/2020	B100	           357.98	        14.000
	10002419	Siemens Industry, Inc.	545-208	A-OP TRANSDUCER	OEK	05/05/2020-05/06/2020	B100	           697.48	         4.000
	10002419	Siemens Industry, Inc.	545-486	FIELD PANEL FIRMWARE FLASH UPGRADE	QZB	05/01/2020-05/11/2020	B100	         8,152.12	        92.000
	10002419	Siemens Industry, Inc.	546-00090	LABORATORY FUME HOOD AOP MODUL	MRF	05/05/2020-05/05/2020	B100	           250.22	         2.000
	10002419	Siemens Industry, Inc.	546-00437B	LAB EL ACT, AN/FP, ACT ONLY	OMB	05/08/2020-05/11/2020	B100	         1,896.80	        10.000
	10002419	Siemens Industry, Inc.	546-00442	HORIZ UNI-TRAK ASSY,84"	QES	05/07/2020-05/07/2020	B100	           448.42	         1.000
	10002419	Siemens Industry, Inc.	546-00450	LAB EL ACT INTERFACE BRD	MRF	05/08/2020-05/08/2020	B100	           290.91	         3.000
	10002419	Siemens Industry, Inc.	546-00490	VERT UNI-TRAK TOP ASSY,30"	NSR	05/07/2020-05/07/2020	B100	         1,766.64	        12.000
	10002419	Siemens Industry, Inc.	546-00491	HORIZ UNI-TRAK TOP ASSY,70"	NSR	05/07/2020-05/07/2020	B100	         1,817.64	         4.000
	10002419	Siemens Industry, Inc.	546-00492	HORIZ UNI-TRAK TOP ASSY,52"	NSR	05/07/2020-05/07/2020	B100	         1,454.08	         4.000
	10002419	Siemens Industry, Inc.	547-003	REMOTE PRESSURE TRANSMITTER	OEK	05/05/2020-05/05/2020	B100	         2,252.65	         5.000
	10002419	Siemens Industry, Inc.	547-100	RPM PRESSURE TAP PLATE	NSB	05/01/2020-05/08/2020	B100	         4,266.90	       198.000
	10002419	Siemens Industry, Inc.	547-101A	RPM SM P1 +/-.05"WC(12.5PA)0.5%FS	NSB	05/05/2020-05/05/2020	B100	         2,582.20	         4.000
	10002419	Siemens Industry, Inc.	547-103B	RPM SM P1 +/-.25"WC(62.5PA).25%FS	NSB	05/04/2020-05/04/2020	B100	         3,676.10	         5.000
	10002419	Siemens Industry, Inc.	547-105B	RPM SM P1 +/-1.0"WC( 250PA).25%FS	NSB	05/01/2020-05/01/2020	B100	         1,470.44	         2.000
	10002419	Siemens Industry, Inc.	547-199	RPM REMOTE ANNUNCIATOR MODULE	NSB	05/04/2020-05/07/2020	B100	           276.92	         2.000
	10002419	Siemens Industry, Inc.	547-202B	RPM SM BAC +/-0.1"WC( 25 PA).25%FS	MRF	05/08/2020-05/08/2020	B100	         2,007.93	         3.000
	10002419	Siemens Industry, Inc.	547-203A	RPM SM BAC +/-.25"WC(62.5PA)0.5%FS	NSB	05/04/2020-05/07/2020	B100	         1,763.01	         3.000
	10002419	Siemens Industry, Inc.	547-203B	RPM SM BAC +/-.25"WC(62.5PA).25%FS	NSB	05/01/2020-05/01/2020	B100	         3,346.55	         5.000
	10002419	Siemens Industry, Inc.	547-301A	BACNET MULTI ROOM MONITOR	MRF	05/07/2020-05/07/2020	B100	         4,320.72	         4.000
	10002419	Siemens Industry, Inc.	547-313B	RCM FM P1 +/-.25"wc(62.5Pa).25%FS	NSB	05/04/2020-05/04/2020	B100	         1,310.16	         1.000
	10002419	Siemens Industry, Inc.	547-322B	RCM FM BAC +/-0.1"wc( 25 Pa).25%FS	MRF	05/01/2020-05/01/2020	B100	         3,544.35	         3.000
	10002419	Siemens Industry, Inc.	547-323B	RCM FM BAC +/-.25"wc(62.5Pa).25%FS	MRF	05/06/2020-05/06/2020	B100	         1,181.45	         1.000
	10002419	Siemens Industry, Inc.	547-324A	RCM FM BAC +/-.50"wc( 125Pa)0.5%FS	MRF	05/04/2020-05/04/2020	B100	       106,893.00	       100.000
	10002419	Siemens Industry, Inc.	550-002	ENCLOSURE ASSY,TEC	IEF	05/01/2020-05/09/2020	B100	        10,565.50	       275.000
	10002419	Siemens Industry, Inc.	550-002K	ENCLOSURE,TEC LARGE SMOKE CONTROL LISTED	IEF	05/01/2020-05/01/2020	B100	           565.32	        14.000
	10002419	Siemens Industry, Inc.	550-065N	TEC VAV ACTUATOR PKG	MRF	05/09/2020-05/09/2020	B100	           566.32	         2.000
	10002419	Siemens Industry, Inc.	550-067N	TEC CV ACTUATOR PKG	MRF	05/06/2020-05/06/2020	B100	         3,963.82	        14.000
	10002419	Siemens Industry, Inc.	550-201	CABLE ASSY,COMM WRLS TRNCVR	MMM	05/08/2020-05/08/2020	B100	            86.40	        30.000
	10002419	Siemens Industry, Inc.	550-400N	ATEC-VAV CLG ONLY ACTUATING TERM EQP CTL	MRF	05/03/2020-05/07/2020	B100	        15,866.88	        64.000
	10002419	Siemens Industry, Inc.	550-405N	ATEC VAV CONTROLLER	MRF	05/01/2020-05/08/2020	B100	        14,936.32	        56.000
	10002419	Siemens Industry, Inc.	550-430PA	SIEMENS BACNET VAV GDE ACTUATOR	MRF	05/01/2020-05/11/2020	B100	        51,557.22	       286.000
	10002419	Siemens Industry, Inc.	550-430PAP10	Siemens BACnet VAV GDE Actuator(10pk)	MRF	05/01/2020-05/10/2020	B100	         3,551.18	         2.000
	10002419	Siemens Industry, Inc.	550-431PA	SIEMENS BACNET VAV GLB ACTUATOR	MRF	05/05/2020-05/05/2020	B100	           188.60	         1.000
	10002419	Siemens Industry, Inc.	550-432PA	PROG. BACNET VAV TEC (SHORT)	MRF	05/01/2020-05/11/2020	B100	         5,780.25	        35.000
	10002419	Siemens Industry, Inc.	550-433PA	PROG. BACNET FAN COIL TEC (SHORT)	MRF	05/05/2020-05/08/2020	B100	         5,298.81	        33.000
	10002419	Siemens Industry, Inc.	550-490PA	PROG. BACNET HEAT PUMP TEC	MRF	05/01/2020-05/08/2020	B100	        11,082.72	        66.000
	10002419	Siemens Industry, Inc.	550-491PA	PROG. BACNET I/O EXPANSION TEC	MRF	05/06/2020-05/06/2020	B100	           167.92	         1.000
	10002419	Siemens Industry, Inc.	550-493PA	PROG. BACNET UNIT VENT TEC	MRF	05/08/2020-05/08/2020	B100	           172.70	         1.000
	10002419	Siemens Industry, Inc.	550-494PA	PROG. BACNET VAV DCV (CHILLED BEAM) TEC	MRF	05/05/2020-05/05/2020	B100	         3,314.88	        18.000
	10002419	Siemens Industry, Inc.	550-495PA	PROG. BACNET VAV TEC (LONG)	MRF	05/04/2020-05/11/2020	B100	        18,979.30	       106.000
	10002419	Siemens Industry, Inc.	550-496PA	PROG. BACNET FAN COIL TEC (LONG)	MRF	05/01/2020-05/08/2020	B100	         3,626.70	        21.000
	10002419	Siemens Industry, Inc.	550-497PA	PROG. BACNET DUAL DUCT TEC	MRF	05/07/2020-05/07/2020	B100	           453.68	         2.000
	10002419	Siemens Industry, Inc.	550-767NN	PRC-OAVS DMPR SLOW RHT+RAD	MRF	05/07/2020-05/07/2020	B100	           291.38	         1.000
	10002419	Siemens Industry, Inc.	550-819B	REMOTE AIR MODULE, PTEC	MRF	05/11/2020-05/11/2020	B100	         1,028.79	         9.000
	10002419	Siemens Industry, Inc.	550-974P10	RS485 NETWORK REFERENCE TERMINATOR	MMM	05/04/2020-05/08/2020	B100	           223.68	         3.000
	10002419	Siemens Industry, Inc.	550-975P100	RS485 NETWORK END-OF-LINE TERMINATORS	MMM	05/06/2020-05/06/2020	B100	            72.71	         1.000
	10002419	Siemens Industry, Inc.	555-133743	60PIN CABLE	MMK	05/08/2020-05/08/2020	B100	            81.62	         2.000
	10002419	Siemens Industry, Inc.	555-135860	PMI-S 60-PIN BUS CABLE	ACD	05/04/2020-05/08/2020	B100	           345.71	         7.000
	10002419	Siemens Industry, Inc.	563-008	WIRELESS FLN REMOTE MOUNT ANTENNA	NDK	05/08/2020-05/08/2020	B100	            19.16	         1.000
	10002419	Siemens Industry, Inc.	563-027	WFLN PRE-TERMINATED CABLE KIT, 2 CABLES	MMM	05/08/2020-05/08/2020	B100	            14.10	         1.000
	10002419	Siemens Industry, Inc.	563-054	WIRELESS FLNX W/ WIRELESS RTS SUPPORT	NME	05/08/2020-05/08/2020	B100	            83.04	         1.000
	10002419	Siemens Industry, Inc.	563-055	WIRELESS FPX W/ WIRELESS RTS SUPPORT	NME	05/08/2020-05/08/2020	B100	           127.74	         1.000
	10002419	Siemens Industry, Inc.	563-102 GSKT KIT	WALL GASKET KIT FOR 2200/3200 ROOM SNSRS	FBC	05/05/2020-05/11/2020	B100	            35.90	         2.000
	10002419	Siemens Industry, Inc.	567-090-01	567-090-01 DIN RAIL, 3PH FUSE MODULE, MD	MKA	05/08/2020-05/08/2020	B100	            53.55	         1.000
	10002419	Siemens Industry, Inc.	567-351	#1 PNEU PANEL 19X16X5.7	IEF	05/01/2020-05/11/2020	B100	         6,744.50	        82.000
	10002419	Siemens Industry, Inc.	567-352	#3 PNEU PANEL 24X24X9	IEF	05/01/2020-05/11/2020	B100	         9,282.24	        72.000
	10002419	Siemens Industry, Inc.	567-353	#4 PNEU PANEL 36X24X9	IEF	05/01/2020-05/08/2020	B100	         2,386.67	        13.000
	10002419	Siemens Industry, Inc.	567-452	#3 ELECT PANEL 24X24X6	IEF	05/01/2020-05/08/2020	B100	         3,702.00	        30.000
	10002419	Siemens Industry, Inc.	567-453	#4 ELECT PANEL 36X24X6	IEF	05/01/2020-05/11/2020	B100	         4,253.28	        24.000
	10002419	Siemens Industry, Inc.	567-454	#2 ELECT PANEL 20X20X6	IEF	05/01/2020-05/07/2020	B100	         1,594.98	        18.000
	10002419	Siemens Industry, Inc.	567-551	567-551 CNTRL CABINET SML #0 BLANK DOOR	IEF	05/04/2020-05/08/2020	B100	           300.40	         5.000
	10002419	Siemens Industry, Inc.	567-556	567-556 CNTRL CABINET SML #0 WINDOW DOOR	IEF	05/01/2020-05/08/2020	B100	           471.42	         6.000
	10002419	Siemens Industry, Inc.	570-801PA	PROG. BACNET LCM - OAVS DAMPER SLW SPEED	MRF	05/11/2020-05/11/2020	B100	           721.59	         3.000
	10002419	Siemens Industry, Inc.	571-861-1P2	ABT PRO 1.2 LIC 1 YEAR	QZA	05/05/2020-05/05/2020	B100	           572.89	         1.000
	10002419	Siemens Industry, Inc.	587-104	PREDATOR VAV ACT 2301	MRF	05/01/2020-05/05/2020	B100	         1,380.72	         8.000
	10002419	Siemens Industry, Inc.	587-175	WIRING BASE,PREDATOR FULL	FFE	05/01/2020-05/01/2020	B100	            24.18	         2.000
	10002419	Siemens Industry, Inc.	587-184	Temp, OR & SP, 10k-Typ2, White, Talon	NSD	05/04/2020-05/05/2020	B100	           518.35	         7.000
	10002419	Siemens Industry, Inc.	587-187	Temp, Full HMI, 10k-Typ2, White Talon	NSD	05/05/2020-05/05/2020	B100	           766.02	         6.000
	10002419	Siemens Industry, Inc.	587-189	ROOM SENSOR ANALOG ASC SERIES W/WARMER/C	NSD	05/01/2020-05/01/2020	B100	           565.98	         6.000
	10002419	Siemens Industry, Inc.	587-196	ROOM SENSOR ANALOG ASC SERIES W/WARMER/C	NSD	05/06/2020-05/06/2020	B100	           795.65	         5.000
	10002419	Siemens Industry, Inc.	587-285	PREDATOR 10K CH/HW UV 6830	MRF	05/06/2020-05/06/2020	B100	           191.74	         1.000
	10002419	Siemens Industry, Inc.	587-292	PREDATOR 10K FOUR LOOP 6830	MRF	05/08/2020-05/08/2020	B100	           211.73	         1.000
	10002419	Siemens Industry, Inc.	587-554B	Temp, OR & SP, 10k-Typ2, White, No Logo	NSD	05/01/2020-05/01/2020	B100	         4,155.76	        28.000
	10002419	Siemens Industry, Inc.	588-100A	6-WIRE 2-RJ11 RS CABLE 25'PLMN	MMM	05/05/2020-05/05/2020	B100	           258.98	        46.000
	10002419	Siemens Industry, Inc.	588-100B	6-WIRE 2-RJ11 RS CABLE 50'PLMN	MMM	05/01/2020-05/11/2020	B100	         3,200.44	       356.000
	10002419	Siemens Industry, Inc.	588-100C	6-WIRE 2-RJ11 RS CABLE 100'PLM	MMM	05/01/2020-05/09/2020	B100	         1,219.80	        76.000
	10002419	Siemens Industry, Inc.	590-501	AIR DP SNSR, 1%, 0-5", PNL MNT, 0-10V	NSB	05/05/2020-05/08/2020	B100	           958.68	        12.000
	10002419	Siemens Industry, Inc.	590-502	AIR DP SNSR, 1%, 0-2", PNL MNT, 0-10V	MRF	05/05/2020-05/08/2020	B100	         1,278.24	        16.000
	10002419	Siemens Industry, Inc.	590-505	AIR DP SNSR, 1%, +/-0.25", PNL MNT, 0-10	NSB	05/05/2020-05/07/2020	B100	           878.79	        11.000
	10002419	Siemens Industry, Inc.	590-507	AIR DP SNSR, 1%, 0-2", CONDUIT, 0-10V	NSB	05/06/2020-05/08/2020	B100	           685.76	         8.000
	10002419	Siemens Industry, Inc.	590-508	AIR DP SNSR, 1%, 0-1", CONDUIT, 0-10V	NSB	05/06/2020-05/08/2020	B100	           600.04	         7.000
	10002419	Siemens Industry, Inc.	590-782	AIR DP SNSR, 0.4%, 0-0.5", CONDUIT, 4-20	OEK	05/06/2020-05/06/2020	B100	           244.60	         2.000
	10002419	Siemens Industry, Inc.	591-502	F'RITE PK KT,3/8"DIA,EP V-RING	OMH	05/01/2020-05/01/2020	B100	            78.24	         1.000
	10002419	Siemens Industry, Inc.	595-381804	DB-3 SERIES 3 BASE	FFE	05/07/2020-05/07/2020	B100	            66.99	        11.000
	10002419	Siemens Industry, Inc.	599-00211G	1/2"2W,NPT,CV2.5,ZONE VLV	OMH	05/01/2020-05/01/2020	B100	           131.00	        10.000
	10002419	Siemens Industry, Inc.	599-00212	2W,.75/4.1,NPT ZONE VALVE	OMH	05/01/2020-05/06/2020	B100	           905.40	        60.000
	10002419	Siemens Industry, Inc.	599-00213	2W,1.0/7.0,NPT ZONE VALVE	OMH	05/06/2020-05/06/2020	B100	           350.64	        18.000
	10002419	Siemens Industry, Inc.	599-00213G	1" 2W,NPT,CV7.0,ZONE VLV	OMH	05/01/2020-05/01/2020	B100	            58.44	         3.000
	10002419	Siemens Industry, Inc.	599-00214	1/2",2W NPT,CV 4.0,ZONE VLV	OMH	05/06/2020-05/06/2020	B100	            13.10	         1.000
	10002419	Siemens Industry, Inc.	599-00230	1/2", 3W, NPT, CV 1.0, ZONE VLV	OMH	05/06/2020-05/06/2020	B100	            15.83	         1.000
	10002419	Siemens Industry, Inc.	599-00232	3W,.75/4.1,NPT ZONE VALVE	OMH	05/01/2020-05/08/2020	B100	           112.32	         6.000
	10002419	Siemens Industry, Inc.	599-00233	3W,1.0/7.0,NPT ZONE VALVE	OMH	05/07/2020-05/07/2020	B100	            24.17	         1.000
	10002419	Siemens Industry, Inc.	599-00423	RELAY MTG KIT,F'RITE 12"ACT	QES	05/03/2020-05/03/2020	B100	            80.86	         1.000
	10002419	Siemens Industry, Inc.	599-00426	RELAY MTG KIT, 8"ACT.VUP	QES	05/06/2020-05/06/2020	B100	            80.86	         1.000
	10002419	Siemens Industry, Inc.	599-00511G	1/2"2W,SWT,CV2.5,ZONE VLV	OMH	05/08/2020-05/08/2020	B100	         5,240.00	       400.000
	10002419	Siemens Industry, Inc.	599-00512	2W,.75/4.1,SWT ZONE VALVE	OMH	05/08/2020-05/08/2020	B100	            15.09	         1.000
	10002419	Siemens Industry, Inc.	599-00512G	3/4"2W,SWT,CV4.1,ZONE VLV	OMH	05/08/2020-05/08/2020	B100	         1,509.00	       100.000
